Name,City,Latitude,Longitude,Diesel price 
VIPUL PETROLEUM,MOTI DAMAN,20.398855,72.831816,87.99
NANDINI SERVICE STATION,HOSUR,12.712218,77.790627,94.4
SRI VENKATESWARA ENTERPRISES,YANAM,16.737402,82.209963,86.75
PETRO CARE,SULTAN BATHERY,11.626224,76.210379,95.95
JAI MATA DI FUELS,GIRIDIH,24.200665,86.271565,93.33
BP FATUAH,FATUHA,25.501894,85.360749,91.62
RAJENDRA SHAHDEO PETRO ZONE,RANCHI,23.367816,85.235678,92.65
A.S.FUELS,PUDUR,8.999486,77.205121,93.18
SHIV SHAKTI FUELS,REH,25.509293,74.247783,90.97
JHARKHAND FUEL STATION,KATAKAMSANDHI,24.116362,85.197258,93.92
VYNKATESHWARA PETROLEUM,MUKHED,18.70749,77.357558,92.02
K R BERWAL & SONS,JALORE,24.857605,71.89015,91.76
MANJUNATHA FUEL STATION,"KADATHANMALE, BANGALORE",13.210776,77.555786,91.02
BP SRIRAMPUR,SRIRAMPUR,26.44451,89.912158,90.14
PATEL TRAVELERS PRIVATE LIMITED,ANKALESHWAR,21.61537,73.005867,90.67
D.X.F. AGENCIES,MAYAVARAM,11.099113,79.645276,93.74
HU SREERAM AGENCY,"PALLIKARANAI, CHENNAI",12.96404,80.21441,92.46
SRI SAKTHI AGENCY,CHENNAI,12.9439,80.183185,92.49
SHREE NATHJI FILLING STATION,JAIPUR,26.96015,75.669485,90.24
RISHI SERVICE STATION,LUDHIANA,30.917586,75.801241,88.12
RAIDIGHI FUEL CENTRE,RAIDIGHI,21.997799,88.438827,92.48
SHUBHAM PETROLEUM,BARWANI,22.030018,74.916048,93.38
OM SAI PETROLEUM,PRACHI,20.914581,70.566396,91.8
SWARN PETRO POINT,DOOMWALI,29.979391,74.736631,87.4
KAKA FILLING STATION,DIRBA,30.07888,75.973602,87.19
SRI GANESH AGENCY,"MANANCHERRY,CHENNAI",12.997551,80.104861,92.64
HARSIDDHHI PETROLEUM,VASAI,22.436341,69.958989,89.92
BP-KOTA,KOTA,25.153099,75.836535,89.81
VIJAY FILLING STATION,BINWA,27.733279,77.063596,88.47
"SRI ARAVINDAR & CO.,","THURAIPAKKAM, CHENNAI",12.924718,80.230252,92.49
BP-CHAKLAN,CHAKLAN,30.88278,76.552477,88.28
BP-CHOHAN,CHOHAN,31.561503,75.11261,87.64
BP - SAIDPUR,SAIDPUR,30.588306,76.42144,87.9
BP-HANDIAYA,HANDIAYA,30.318537,75.457993,87.49
SHRI MAHALAXMI PETROLEUM,PANEWADI,20.272711,74.498597,90.4
JAI BHARAT PETROLEUMS,ZANDEWADEE,18.404098,74.011753,90.4
SHAHID BHOSALE AUTO WORKS,NAVI MUMBAI,18.980316,73.115684,90.25
SRI SHUNMUGA AGENCY,TIRUNELVELI,8.741497,77.690463,92.76
SAMYUKTHA AGENCIES,RANIPET,13.010548,79.391476,93.48
DHONDIRAJ PETROLEUM,PALUS,17.10042,74.437209,90.83
SAGAR FILLING STATION,BULANDSHAHAR,28.415768,77.828347,88.4
PARMAR TRADE LINK,AHMEDABAD,23.045512,72.539544,90.19
SUPREME PETRO SERVICES,NAVALNAGAR,20.93791,74.896143,90.73
SRI GANESH AGENCIES,VEDASANDUR,10.502244,77.94452,93.22
SANTHI FILLING STATION,JEYAMANGALAM,10.083363,77.612137,93.6
SREE VIGNESWARA ENTERPRISES,COIMBATORE,10.863925,76.874632,92.96
PT.MOHAN LAL & SONS FILLING STATION,FARIDABAD,28.40883,77.281666,88.48
SANWAL TRANSPORT,JHUMAKALAN,28.786361,75.531989,89.11
BHARGAVA FILLING STATION,BAUND KALAN,28.766972,76.330287,88.16
SHANTA SERVICE STATION,ULHASNAGAR,19.222281,73.154622,90.51
SRI THIRUPPATHI FUELS,TIRUNELVELI,8.634305,77.700829,92.76
SHAN FILLING STATION,NAGROTA,32.787551,74.897872,83.36
GANPATI FILLING STATION,MUZAFFARNGAR,29.471817,77.748279,87.95
D.S.N. FILLING STATION,INKOLLU POST & MANDAL,15.903449,80.217562,97
OOM GANAPATHI FILLING STATION,"KOTHUR, KANIGIRI POST",15.3988,79.50241,97.15
SANGHAMITRA FILLING STATION,YEDDANAPUDI,15.998477,80.167565,97.23
K.A.ABDUL MAJEED & SONS,ERNAKULAM,9.99531,76.323616,94.51
JAISHREE FILLING STATION,KOTA,25.182579,75.917388,89.79
S.R.FUELS,COCHIN,9.861467,76.292142,94.51
RAMALINGESHWARA FILLING STATION,NAWABPET MANDAL,16.891593,78.028183,96.48
LEGALA RAMAKRISHNA FILLING STATION,VARNI MANDAL,18.532871,77.905971,97.12
LAVERA HIGHWAY FILLING STATION,LAVERA,26.377239,74.762194,90.07
SRI T.K.S.AGENCY,AVALPOONDARAI,11.176502,77.701035,93.12
AYYAPPA FILLING STATION,"SONALA VILLAGE, BOATH MANDAL",19.42158,78.305724,97.23
YEKALVYA FILLING STATION,TADIPATRI,14.9967,78.016375,97.56
SRI VISHNU OIL TRADERS,COIMBATORE,11.124743,77.030168,92.86
SANGAMESHWARA FILLING STATION,DHARMAVARAM,14.41351,77.721483,97.82
SHAHEED BAPURAO DHURGUDE AUTOWORK,MUMBAI,19.007439,72.858661,89.98
SRI SAI VENKATESHWARA FILLING STN.,MADAKASIRA TOWN,13.942127,77.276768,98.17
SRI GNANA SAI FILLING STATION,MURUKAMBATTU,13.258597,79.120558,98.17
SHUBHODAYA FILLING STATION,KADUR,13.557313,76.01197,92.38
R.S.FILLING STATION,AMER KUNDA,26.999283,75.876022,90.2
LAMU FILLING STATION,DUBACHERLA,16.905365,81.349632,97.31
LAXMIRAMA OIL FILLING STATION,TADIMALLA,16.93159,81.595902,97.22
PULLA FUELS,PULLA,16.805974,81.306658,97.56
GAYATRI FUELS,NEWAI,26.326595,75.915054,90.66
SHREE SAI AGENCIES,TARIKERE,13.710255,75.812719,92.2
KHODASI HIGHWAY SERVICE,KHODSHI,17.382324,74.108907,91.3
D.S.P.AGENCIES,KARAIPUDUR,11.045783,77.321135,92.93
SARANGARH PETROLEUM,SARANGARH,21.593412,83.041408,94.29
PANCHDEVI PETROLEUM,CHAKARBHATA,22.011675,82.098867,94.11
SURYA CHANDRA FILLING STATION,KANNEVALASA,18.588982,84.16626,97.51
KARAMVEER FILLING STATION,GURGAON,28.484368,77.012572,88.13
PRAKASH PETROLEUM,ALICHAKMOAR,26.425366,84.244293,93.03
HARI OM FUEL CENTER,BHAGALPUR,25.253123,87.018641,92.37
NAINATH FILLING STATION,JHAR,26.859878,76.112997,90.44
SRI MURUGAN ENERGY,"MYLAPORE, CHENNAI",11.930749,79.781539,92.4
ANANDSHUBHAM FILLING STATION,NAGDA,23.450568,75.431698,92.39
GAGAN FILLING STATION,NAWANSHAHR,31.146691,76.08496,87.65
DHANWANTARI PETROLEUM,TALUKA SINNAR,19.83206,74.1311,91.21
K G N PETROLEUM,KOLHAR,19.527553,74.53975,91.04
KAMALA FILLING STATION,VINUKONDA,16.037607,79.726593,97.49
AYYAPPA SWAMY FILLING STATION,YADLAPADU,16.180384,80.24261,97.39
SAINIK FILLING STATION,PANCHKULA,30.655014,76.886725,88.69
SRI VARASIDDI VINAYAKA FILL. STN.,PAKALA TOWN,13.450633,79.111296,98.09
HARI PRASAD FILLINGT STATION,RAYACHOTI,14.10209,78.756543,96.98
REDDY FILLING STATION,BANGALORE,12.903726,77.627031,90.99
SOUMYA PRAKASH FILLING STATION,KHANAR,21.29046,85.189207,94.22
SHREE RAMDEV FILLING STATION,HANDIYA GAON,22.475565,76.991672,92.55
SONAS AGENCY,ODIYAMPET,11.909301,79.769055,86.51
AGRO PARK FUEL STATION,VARANASI,25.541828,82.801476,88.3
GRIN & GRIN PETROLEUM,KOOTNAD,10.760113,76.127455,95.42
SRI GAJANANA FILLING STATION,NARWA MANDAL,16.471795,77.680381,97.17
SRI SANGAMESWARA FILLING STATION,TADIPATRI,14.899359,77.968056,97.42
SAI SREE KALYANI FILLING STATION,NEAR CHILMAKUR.,14.671084,78.43905,96.89
BP RAMCHANDRAPUR,RAMCHANDRAPUR,23.816587,86.557313,92.81
APNA GHAR,CHINPAI,23.8985373,87.5494745,92.3
KEWATIA FILLING STATION,SANDWA,27.76259847,74.18400532,91.74
SHREE DURGA SERVICE CENTRE,RANIGANJ,23.617517,87.145643,92.02
KALASH PETROLEUM,VILL DAHAD UMERGAON,20.156183,72.785348,91.44
MAA AUTO CENTRE,MEJHIA,23.568905,87.098365,92.1
PRATHAM ENTERPRISES,LUDHIANA CITY,30.906019,75.861994,88.12
NM MORE & SONS,MAYNI,17.441443,74.545733,91.18
IMMANUEL AGENCY,KILKATTALAI,12.949854,80.18569,92.53
ANNAI ARUL AGENCY,MUDICHUR,12.909039,80.068527,92.81
GOBIND FILLING STATION,TEH RAIKOT,30.704466,75.567849,87.77
SAI PREM FILLING STATION.,INDORE,22.705718,75.825611,91.93
JAY SHAMBHO PETROLEUM,PUNE,18.487585,73.952538,90.28
D.J .PETROLEUM,PUNE,18.450068,73.892215,90.31
JEEVAN FUEL PUMP,KHARIMHUA,24.455794,86.006961,93.81
SUN AGENCIES,DHARAPURAM,10.739399,77.540998,93.31
DADI PETROLEUM,KORKOMA,22.354275,82.868492,93.28
DHANUSKODI FUEL SERVICES,TUTICORIN,8.754691,78.129138,92.78
VARSHA FUELS,BHADRAK,21.063423,86.499486,93.2
RAMSINGH & SONS,NIHALPUR,22.63938,75.849733,91.93
SRI LAKSHMI FILLING STATION,KOLLAPUR MANDAL,16.116863,78.302346,97.08
SHRI VIGHNESWARA PURE FUELS,NYLKAL MANDAL,17.775265,77.583816,96.68
PARAMANAND PETROLEUM,KEMBHAVI,16.733736,76.554643,91.7
OM SAI BALAJI SHRUTHI FILLING STN.,YERRAGONDAPALEM,16.019527,79.309071,97.8
RAGHUNANDAN PETROL PUMP,DUSANE,21.146788,74.42287,90.94
VAKRANGEE FILLING STATION,JAIPUR,26.945132,75.741712,90.24
EKVIRA PETROLEUM,PUNE,18.506623,73.911355,90.35
TEJAS PETROLEUM,SURAT,21.151651,72.843456,90.04
BABA SERVICE STATION,CHAPRI,24.892213,84.387735,92.72
ALAMU AGENCIES,JEYANKONDAM,11.220429,79.367558,93.65
USHA HIGHWAY SERVICE STATION,DAFTARPUR,25.733223,84.84792,91.95
DAS FUEL SERVICE,BHAJANGHAT,23.377363,88.738299,93.21
SWAMPURNA ENERGY STATION,KOLKATA,22.633529,88.37121,91.97
GURU  NANAK FILLING STATION,PURANA SHALA,31.988969,75.51055,87.88
SHRI DESHPANDE PETROLEUM,GHATAPRABHA,16.243392,74.740244,91.56
DIGVIJAY SINGH,TENDUKHEDA,23.174189,78.863215,93.21
ASA JOTHY AGENCIES,THANICHIAM,10.032106,78.014355,93.26
VANDE MATARAM ENTERPRISES,PARADEEP,20.289185,86.703359,92.23
SAI GAURI PETROLEUM,PUNE,18.59859,73.82821,90.43
YASH PETROLEUM,HALDARWAS,22.94192,72.863366,90.38
SAJ DIESEL SERVICE,AMBATTUR TALUK,13.178382,80.251066,92.4
MANICK TRADERS,RAJARHAT,22.625275,88.44247,91.97
CILAS FILLING STATION,DHURWA,23.304501,85.288535,92.65
DEO PETROLEUM,PANDEYBERA,24.347271,85.343602,94.03
PATEL FILLING CENTER,PANARI,22.886099,78.936961,93.41
DIDARE SERVICE STATION,TURA,25.515026,90.186042,87.33
BP-TRICHY,SANNAMANGALAM,11.032481,78.808012,93.02
CEEMAA AGENCIES,TIRUPPUR TALUK,11.198312,77.355218,92.96
SRI KANNAN ENTERPRISES,PERIYASEMUR,11.36595,77.697771,92.94
SRI RAMAN AGENCIES,SATTUR,9.39848,77.91573,93.32
SATYADEV FILLING STATION,MADHUBANI,26.374018,86.077739,92.47
ORISSA PISCICULTURE DEV. CORP. LTD,MAYURBHANJ,21.928534,86.727229,93.15
RAMDEV PETROLEUM,SURAT,21.178755,72.844122,90.1
VERTIA FILLING STATION,KANGTHALI,29.954728,76.357338,88.07
SHAKTI FILLING CENTER,BOHANI,22.948489,79.19359,93.41
HENA HIGHWAY SERVICE,PURNEA,25.863182,87.759562,93.08
UTECH FUEL CENTRE,SATANPUR,25.752116,85.783181,91.48
MADHUSUDAN FILLING STATION,KOIRA,21.8602424,85.2515482,94.24
RAM PETROLEUM SERVICES,PHULAMBRI,20.193015,75.54844,91.69
SHYAM FILLING STATION,JAIPUR CITY,26.96517626,75.71656509,90.24
BLUEMOON FUELS,ODANGI,21.553906,86.961622,92.71
BABAMANI FILLING STAITON,BONTH,21.116988,86.3271,93.46
CENTRAL FUEL SERVICE STATION,ITABERIA,22.002124,87.679841,91.9
MATESHWARI FILLING STATION,BORAJ,26.871126,75.443086,89.89
VISHAL PETROLEUM,SARAI,25.766696,85.264435,91.61
PIT STOP,PATNA,25.632376,85.105818,91.52
DASHMESH FUEL POINT,CHAMKAUR SAHIB,30.893127,76.42332,88.43
SHRI MATA VAISHNO FUEL CENTRE,BUXAR,25.688386,85.231271,92.81
BP ALIPORE,KOLKATA,22.52933,88.33192,91.97
SRI SHAKTI FILLING STATION,SINGHPUR,31.207028,76.303586,87.84
SUPER FILLING STATION,DURGAPUR,23.547441,87.310919,91.89
KRISHNA SAI FILLING STATION,SHANKERPALLI,17.454501,78.136093,96.09
SETH BROTHERS,HALDIA,22.029964,88.063226,91.36
CITY AUTO FILL (ADHOC),MIRZAPUR,25.108451,82.532634,88.29
JAY MAA MUNDESWARI DH,BHAGAWANPUR,24.973377,83.610063,93.21
OM PETROLEUM,BASAVNAGAR,17.497719,75.850335,90.87
KANNAN AGENCIES,VALLIYOOR,8.36573,77.601459,93.01
BP MALWAN-2,FATEHPUR,26.003542,80.736164,88.11
B P NANDANI,NANDANI,17.463801,75.85357,90.91
RADHE RADHE PETROLEUM,BHOPAL,23.199136,77.419541,91.92
GITANJALI PETROLEUM,BARKHEDI BAJYAFT,23.186867,77.334845,91.94
SHIVA PETROLEUM,LAILUNGA,22.380363,83.581027,94.58
NARENDRA FILLING STATION,KANPUR,26.431525,80.378739,87.54
SUPRIYA FUELS,ERNAKULAM,10.111046,76.530447,94.68
ALM ENTERPRISES,TIRUVERAMBUR,10.789883,78.770439,92.78
ANJANEYA PURE FUELS,URAVAKONDA MANDAL,14.923792,77.260109,96.85
BP-AVINASHI,CHENGAPALLY,11.20519,77.393085,93.04
BINAPANI FILLING STATION,BELDA,22.10106,87.35821,92.55
BARGABHIMA SERVICE STATION,CHANDIPUR,22.0521,87.84381,91.55
MEWAT FUEL STATION,PUNHANA,27.858253,77.199001,88.45
PETRO ZONE,ERODE,11.328695,77.713521,92.94
MOHPA PETROLEUM,MOHAPA,21.314357,78.84064,90.91
SHRI AAI PETROLEUM,SALEBHATTI,20.6359543,79.2225576,91.1
BHAGIRATHI PETROLEUM,DHAPEWADA,21.31081,78.91712,90.79
GOWSHIK AGENCY,NEIVASAL,10.754806,79.121817,93.19
M S K OILS,TIRUCHENGODU,11.36521,77.84497,92.88
SHRI RAM TRADERS,GEORAI,19.301566,75.598904,91.56
INDRA PETROLEUM,"GHUMA-KATRA, REWA",24.913624,81.680477,93.54
PRITHVIRAJ FUELS,PANNA,24.883005,80.291088,93.43
ANAND FILLING STATION,TEHSIL - AKBERPUR,26.412521,82.545209,88.7
SRI MIDAN PETROLIUM AGENCIES,ARAGALUR,11.555643,78.789723,93.82
KRISHNA FILLING STATION,DELHI,28.641448,77.225883,87.67
PRAPTI PETROLEUM,KHOLAPUR,20.945238,77.508565,91.56
RAMAPEER FILLING STATION,SIROHI,24.979677,72.759368,91.57
SRINATH FILLING STATION,VILLAGE BAGOT,26.803839,74.585231,90.55
SUBHADRA AGENCIES,ISLAMPUR,17.049603,74.252536,90.94
POKRAN FILLING CENTRE,POKARAN,26.947624,71.832642,91.86
SREE SAI FILLING STATION,VIJAYAWADA,16.547901,80.651874,97.1
VEERABADRAN ENTERPRISES,CHENNAI,13.14244,80.21964,92.4
K.P.N QUALITY AUTO FUEL,CHENNAI,12.969617,80.149966,92.53
GOPAL SERVICE STATION,MEDINIPUR TOWN,22.418305,87.323506,92.37
KIRTI PETROLEUM,BIRKONA,21.975607,81.31434,94.35
SHIVSHAKTI FUELS,SARSA,24.5578194,86.6576303,92.29
V.K.PETRO PARK,KANNADI,10.73823,76.6333,95.55
AMBE PETROLEUM,VADODARA,22.281952,73.231675,89.88
V.S. FUELSS,KARUR,10.967192,78.050062,92.73
SRI BS NARAYAN SERVICE STATION,MAREEDPALLY MANDAL,17.44582,78.51401,95.7
ZENITH FUELS,MUZAFFARPUR,26.131987,85.366245,92.21
SHREE KRISHNAKRUPA PETROLEUM,RATNAL,23.187828,69.887474,90.29
HARISADHAN SERVICE STATION,SHIBPUR,22.569017,88.306852,91.97
SRI VARI FUELS,SALEM,11.655057,78.140473,93.28
KARTHIKAA AGENCY,THAYILPATTI,9.375903,77.786852,93.45
MATA KALADHARNI GIROLA PETROLEUM,GIROLA,19.32559,82.162,95.15
SAHIL SACHITYA PETROLEUM,KALAMNA,19.818237,79.425189,90.9
BHARAT RAVI VARMA FILLING STATION,"PENUKUDURU, KARAPA MANDAL",16.908283,82.197459,97.76
VENKATESHWARA PETROLEUM SERVICES,KHERDA,20.578171,77.442075,91.27
ARJUN FILLING STATION,PAIPAD,9.424928,76.585687,95.21
JAYAM FILLING STATION,MIRYALAGUDA,16.862202,79.554539,95.39
AUTO FUEL STATION,MAHESHTALA,22.507381,88.258594,92.05
SULBHEWAR BROTHERS,JODMOHA,20.320181,78.290309,91.72
UDIT FILLING STATION,RENGALI,21.345309,83.373818,94.01
SUPER PURE FUELS,"POTULAMADUGU VILLAGE, BHOOTHPUR MAN",16.691601,78.042737,96.5
SRI GURUDEV FILLING STATION,MENDHASAL,20.263381,85.691899,92.53
PATTNAIK FILLING STATION,CHAITANA,19.875724,85.946654,93.04
PAWAN FILLING CENTRE,DARBHANGA,26.1483,85.908217,92.11
OMM FILLING STATION,SAMPUR,20.278274,86.223968,92.58
VENKATESH AUTOMOBILES,ZODGAA,20.18726,77.047346,91.32
NAKSHATRA FILLING STATION,BIDAR,17.919925,77.465477,91.71
NAVODAYA FUELS,MOTIHARI,26.64901,84.90329,92.86
BEALS PETROLEUM,WAI,17.94616,73.888041,91.14
SREE VENKATA SAI AUTO CARE,QUTHBULLAPUR MANDAL,17.544335,78.433703,95.7
ABDUL MUTTALIB PETROLEUM,DAREGAON,20.573164,74.562528,90.71
KISHORI AGENCY,KOPPAL,15.349446,76.168483,92.01
DEVISHREE PETROLEUM,JAYASINGPURA,15.21149,76.41153,92.21
LAXMI PETROLEUM,PUNE,18.578154,73.716036,90.47
BP-RANGAREDDY GUDA,BALANAGAR MANDAL,17.996111,78.191944,96.21
UMA FILLING POINT,"MOOSARAMBAGH, SAIDABAD MANDAL",17.377461,78.515049,95.7
PEDKAI PETROLEUM,CHIMTHANE,21.194298,74.687445,90.88
ARON FUEL CENTRE,JADUGORA,22.658493,86.342446,92.64
YASHTRILOCHAN PETROLEUM,KASIYAN,25.055245,75.340107,90.39
GIRISH AUTOMOBILES,KANNAD,20.295873,75.328335,91.54
YASH PETROLEUM,SAKRI,22.041927,82.056513,94.07
BAGHEL PETROLEUM,UJJAIN,23.15686,75.78781,92.27
SHIVA SAI FILLING STATION,KOTAGIRI MANADAL,18.569952,77.788322,97.12
MOR FUEL STATION,BARODA,29.14156,76.597424,87.85
SHREE VINAYAK PETROLEUM,PIDAWA,24.172474,76.024047,91.08
MANDAL FUEL SERVICE STATION,GALSI,23.360353,87.649715,92.09
SHREE SALASAR PETRO CARE,SIRSA,29.418125,74.601375,89.37
EAKLAVYA PETROLEUM,MOUJE SUKHSAR,23.154449,74.01792,91.38
S.P. TRANSPORT COMPANY,ARONJ THESIL SHIKOHABAD,27.117968,78.550041,87.52
PADDYAGIRI FUEL CENTRE,GAMHARIA,22.818955,86.097004,92.54
EXPRESS PETRO SERVICES DAPODI,PUNE,18.583064,73.833564,90.36
SHREE SAIPRASAD PETROLEUM,"THIVIM, TALUKA - BARDEZ",15.627084,73.870827,88.37
SHRI RAM FUEL CENTRE,GURGAON,28.482513,77.103041,88.13
FAME PETRO POINT,BHOPAL,23.262772,77.418426,91.92
SADHANA PETROLEUM,HOLALU,14.84363,75.712886,91.81
SRI CHARANTHESHWARA AGENCY,HOSAHALLI,14.639643,76.466874,92.19
PUJAPANDA FILLING STATION,PURI,19.82612,85.860653,92.96
ALAGENDIRA & CO.,"VELAMPALAYAM RING ROAD,TIRUPPUR",11.113042,77.311175,93.06
BHAVYA FUEL POINT,GARWAH,24.170126,83.74646,94.3
SRI RAMAKRISHNA PETROLEUMS,SIRUGUPPA,15.647786,76.896068,92.21
JAGALUR MAHALINGAPPA PETRO AGENCY,"KUNCHIGANAL, CHITRADURGA",14.196419,76.440469,92.25
SATYAM PETROLEUM,RAICHUR,16.212,77.3439,92.35
SUSHMA SERVICE STATION,NELAMANGALA,13.104064,77.381621,91.08
SRI SOMESHWARA FILLING STATION,TORRUR,17.567723,79.670964,95.54
SRI VENKATESHWARA RISHIVARUN F STN,JAMMIKUNTA MANDAL,18.292576,79.454524,95.54
SHRI KRISHAN FILLING STATION,DOHAD,28.133957,76.601736,88.14
SHREE SHYAM ENERGY,FARIDABAD,28.303744,77.299747,88.48
ZILL-MILL FILLING STATION,UCCHANA,29.969041,76.89444,87.62
SHREE GANESH FUELS,PHEOWA,30.04654,76.56433,88.19
AJEET PETROLEUM,WASHI,18.544268,75.775307,91.83
24 GOLD FUEL POINT,JOYA,28.836173,78.46047,88.26
GUL FILLING STATION,HIRANAGAR,32.418742,75.319257,83.79
KISSAN AUTO AIDS,TEHSIL AKHNOOR,32.804272,74.616721,83.53
POLICE PARIVAAR FUEL CARE,RAJOURI,33.367501,74.316343,84.86
POLICE PARIVAAR FUEL CARE- POONCH,POONCH,33.767067,74.107162,85.15
ANANT FILLING STATION,KHERWARA,23.99971,73.640252,91.6
SHRIRAM & BROTHERS,BARODA,23.283885,79.917565,91.95
GOWDAS,"ATTIGUPPE,VIJAYANAGAR",12.959884,77.532723,91.07
JAYA FUELS,PATNA,25.619474,85.110118,91.52
SRI BALAJI FUEL STATION,MYSORE,12.354022,76.612478,90.6
KOHINOOR FUEL CENTRE,BHABHUA,25.04184,83.59046,93.24
B.S.FILLEX,JAMUNALIA,21.594507,85.664038,94.23
MAA BHAWANI FUEL SERVICE,MOHANPUR,25.598917,84.791257,92.74
MADHEPURA FUEL CENTRE,MADHEPURA,25.929749,86.795785,92.41
NAHID FUEL CENTRE,ARARIA,26.134071,87.467279,93.21
RANJAN PETRO,RIGA,26.643329,85.425604,92.83
M.R.PETROLEUM AGENCY,MUTHUPETTAI,10.3927,79.475757,93.5
TRIMURTI PETROLEUM,KOLHAPU,16.85429,74.281089,90.97
S B PETROLEUM COMPANY,COIMBATORE,10.821402,76.866398,92.95
SHREE BAGYAM AGENCY,"GANAPATHY,SARAVANAMPATTI",11.052786,76.993975,92.91
KOVAI THANGAM AGENCY,COIMBATORE,10.854896,77.014429,92.91
BAKHTIARPUR FILLING STATION,BAKHTIYARPUR,25.459928,85.537212,91.86
RAJYA LAKSHMI FUELS,SAMALKOT,17.045685,82.167891,97.52
MANASAROVAR AGENCIES,COIMBATORE,11.013299,77.06243,92.79
GORAL PETROLEUM,BELGAUM,15.769474,74.488749,90.88
AMRAWATI FILLING STATION,MANIANWALA,30.314936,74.599919,87.53
SHRAVASTI FILLING STATION,SHRAVASTI,27.5145,82.011164,88.13
KIRAN AUTO,GOKAK,16.181742,74.831268,91.52
SHREE BHYRAVESWARA SERVICE STATION,PANDAVAPURA,12.49062,76.67705,90.64
LAKSHMI SERVICE STATION,"NACHOHALLI, MALUR TALUK",13.01045,77.95051,90.62
VISHAL SERVICE STATION,AWAGILA (MANPUR),24.8,85.02,92.52
MARWAHI PETROLEUM,MARWAHI,23.033572,82.050117,94.14
AL-SHAHAAB FILLING STATION,CHINTAKUNTA,18.44913,79.08841,95.84
ADITHYA FILLING STATION,MADIKONDA,17.95156,79.477152,95.21
ASHA FILLING STATION,SONAPUR,26.121521,91.921571,89.43
SHREE MALLIKHARJUN PETROLEUM,MUDDEBIHAL TALUK,16.481262,76.293738,91.62
BALAMANI PETROLEUM,GULBARGA TALUK,17.3267543,76.8389413,90.8
SIDDHIVINAYAK FILLING STATION,DHANKI,19.565478,77.833044,92.02
VEL AGENCY,CHEYYAR TALUK,12.642936,79.539363,93.32
KISHORII KRIPA FILLING STATION,MUGAWLI,26.472278,77.93225,91.83
S.P.B. KULKARNI PETROLEUM,TURVIHAL,15.758985,76.60726,92.25
S.C.PANCHAKATTIMATH PETROLEUM,RAMDURG,15.94668,75.304698,91.64
BUNGRUNG SERVICE STATION,GUWAHATI,26.142505,91.764453,89.45
SHRI JAWAHAR SERVICE STATION,MANWA TIRAHA,27.216436,80.839251,88.72
GANGA SHREE PETROLEUM,JAJMAU CROSSING,26.446768,80.419135,87.55
MARWAR  FILLING  STATION,JALORE,25.183109,72.442132,91.7
RASSI FUELS,ERAL,8.62576,78.02794,92.88
STAR FUEL POINT,NANDIKOTKUR MANDAL,15.84574,78.24854,98.05
KARISHMIN FUELS,CHAPRA,25.563914,88.350772,92.39
BANWALA FILLING STATION,BANWALA,30.354334,74.059653,88.05
KUSUM AUTOS,AGRA,27.248911,78.046269,87.34
GREEN HEART FILLING STATION,DELHI,28.704538,77.00105,87.67
SRI VENKATESHWARA AGENCY,SASALU,14.207406,76.107612,92.22
JAI MATA SERVICE STATION,DELHI,28.783392,77.042184,87.67
SREEHARI FUELS,MANKAMKUZY,9.253535,76.566941,95.43
JAIN FUEL CENTRE,RISHIDA,20.395964,83.473103,94.29
BISWANATH FILLING STATION,TIRTOL,20.30679,86.31829,92.44
SHREE BALASUNDRI FUELS,LUDHIANA,30.85872,75.99618,87.81
VINAYAKFUELS,SITAMOU,24.01804,75.31574,92.61
PANCHESHWAR PETROL PUMP,TEHSIL KASRAWAD,22.08749962,75.41760254,92.84
MANOHAR PETROLEUM,PEINT,20.258263,73.515456,91.6
SRI MAHIMA AGENCIES,GINIGERA,15.339257,76.26735,92.02
AZAD SERVICE STATION,KOKAPUR,22.751191,88.443317,92.2
LAXMINARAYAN FILLING STATION,AT PO BARAPADA,21.082111,86.435073,93.25
SAIWAN PETROLEUM,TALUKA VASAI,19.481955,72.984622,90.74
KISHAN FUEL POINT,MUZAFFARPUR,26.083835,85.40109,92.15
YASH FILLING CENTRE,SAHARSA,25.843181,86.634151,92.26
SUSHILAVIHAR FUEL STATION,NALANDA,24.829799,85.419892,92.43
NARAYANI FUEL SERVICE,KHAGARIA,25.602386,86.793078,91.97
SANSKAR FILLING STATION,KATNI,24.07149,80.630341,93.14
BP-VIZAG STEEL PLANT,VISAKHAPATNAM,17.653862,83.195858,96.19
SHEETAL FILLING STATION,LATHOR,20.64159,82.766533,94.24
TARALABALU PETROLEUMS,SIRIGERE,14.277587,76.200422,92.3
MARIAM FUELS,VARKALA,8.745536,76.718331,96.17
BHAWANI FILLING STATION,NELLORE CITY,14.425675,79.9735885,97.85
BP MIDC TALOJA,KHOPOLI,19.070925,73.13655,90.24
ST.AUGUSTINE FUELS,AROOR,9.881665,76.302431,94.51
BALAJI FILLING STATION,BELLARY,15.134444,76.91931,92.32
BP-GUNAWAD,DHAR,22.654701,75.452196,92.34
KUMARAN FUEL SERVICE,ARASAMPATTY,12.28437,78.311463,93.86
SARAVANABAVA FILLING STATION,TIRUPATHI,13.621891,79.383768,97.61
ADITHYA FILLING STATION,DEVARAKONDA,16.695595,78.932075,96.35
VARSHA FILLING STATION,KODUR,13.93746,79.361286,97.14
BHARATH FILLING STATION,NUZVID,16.787103,80.853688,97.12
SURAJ FUEL STATION,SHIMOGA,13.949259,75.575119,92.23
